NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Engenharia Química (113604),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.6166666666666667,60,31
Letras-Português (Licenciatura) (107548),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.6120689655172415,116,17
Letras - Inglês (107549),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.604651162790698,43,22
Engenharia Ambiental (113615),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.6,50,30
Engenharia Química (113604),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.6,60,32
Letras-Português (Licenciatura) (107548),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.592920353982301,113,21
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.5882352941176467,34,19
Letras-Português (Licenciatura) (107548),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.5839416058394162,137,28
Engenharia Química (113604),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.5833333333333335,60,33
Matemática (Licenciatura) (13402),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.5806451612903225,31,23
Engenharia de Produção (19563),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.576923076923077,26,30
Engenharia de Produção (122934),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.566666666666667,30,17
Engenharia Química (113604),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.5666666666666664,60,29
Engenharia de Produção (19563),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.5652173913043477,23,24
Música (Licenciatura) (97039),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.564102564102564,39,30
Arquitetura e Urbanismo (13427),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.5625,80,23
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.5625,32,18
Matemática (Licenciatura) (13402),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.558823529411765,34,32
Letras-Português (Licenciatura) (109954),UFPB,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.546875,64,30
Ciência Da Computação (Licenciatura) (98984),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.5454545454545454,22,20
Engenharia de Alimentos (13428),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.541666666666667,24,21
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.5416666666666665,24,23
Engenharia Química (113604),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.533333333333333,60,31
Engenharia Civil (13429),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.5306122448979593,98,32
Engenharia Mecânica (13430),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.5288461538461537,104,33
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.5277777777777777,36,24
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.5277777777777777,36,18
Engenharia Química (113604),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.509433962264151,53,24
Engenharia Mecânica (13430),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.5048543689320386,103,30
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.5,32,25
Matemática (Licenciatura) (13402),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.5,26,22
Pedagogia (Licenciatura) (109950),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.4857142857142858,105,33
Matemática (Licenciatura) (13402),UFPB,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",3.484848484848485,33,33
Pedagogia (Licenciatura) (122924),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.480519480519481,77,19
Pedagogia (Licenciatura) (13418),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.46524064171123,187,22
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.457142857142857,35,19
Engenharia Mecânica (13430),UFPB,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.450980392156863,102,33
Engenharia Química (113604),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.4499999999999997,60,31
Engenharia Ambiental (113615),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.44,50,23
Engenharia Civil (13429),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.4395604395604398,91,26
Pedagogia (Licenciatura) (109626),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.4347826086956523,46,9
Engenharia de Produção (122934),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.433333333333333,30,25
Pedagogia (Licenciatura) (107356),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.431372549019608,51,29
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.4285714285714284,35,29
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.4242424242424243,33,31
Arquitetura e Urbanismo (13427),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.4215686274509802,102,23
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.4166666666666665,36,33
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,3.4117647058823533,34,30
Engenharia Elétrica (113609),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.4107142857142856,56,30
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.4078947368421053,76,20
Engenharia Elétrica (113609),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.4074074074074074,54,27
Arquitetura e Urbanismo (13427),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.404255319148936,94,10
Química (Licenciatura) (13404),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.4000000000000004,35,20
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.4,20,32
Engenharia Elétrica (113609),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.4,55,26
Pedagogia (Licenciatura) (13418),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.4,190,21
Química (Licenciatura) (13404),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.4,35,11
Química (Licenciatura) (13404),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.4,35,24
Música (Licenciatura) (97039),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.393939393939394,33,30
Engenharia de Produção (122934),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.392857142857143,28,28
Música (Licenciatura) (97039),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.3902439024390243,41,22
Engenharia de Produção (19563),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.3846153846153846,26,27
Música (Licenciatura) (97039),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.375,40,24
Letras-Português (Licenciatura) (107548),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.366906474820144,139,21
Matemática (Licenciatura) (13402),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.357142857142857,28,23
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.3529411764705883,34,25
Pedagogia (Licenciatura) (109626),UFPB,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.3469387755102042,49,12
Engenharia Ambiental (113615),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.34,50,28
Arquitetura e Urbanismo (13427),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.3333333333333335,105,31
Letras - Inglês (107549),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.333333333333333,54,12
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.307692307692308,26,25
Engenharia (113617),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.3043478260869565,23,13
